date,weekday,CV1_Comdty_PX-LAST,CV1_Comdty_CURRENCY-CAD,CV1_Comdty_PX-LAST-CHF,imputed,CV1_Comdty_start
2004-05-03,Monday,,0.9474,,,excluded
2004-05-04,Tuesday,,0.9356,,,excluded
2004-05-05,Wednesday,,0.9272,,,excluded
2004-05-06,Thursday,,0.9306,,,excluded
2004-05-07,Friday,104.68,0.9417,98.577156,,start
2004-05-08,Saturday,,,98.577156,imputed from 4,
2004-05-09,Sunday,,,98.577156,imputed from 5,
2004-05-10,Monday,104.71,0.9332,97.715372,,
2004-05-11,Tuesday,104.73,0.935,97.92255000000002,,
2004-05-12,Wednesday,104.69,0.933,97.67577,,
2004-05-13,Thursday,104.62,0.9343,97.74646600000001,,
2004-05-14,Friday,104.6,0.9326,97.54996,,start
2004-05-15,Saturday,,,97.54996,imputed from 11,
2004-05-16,Sunday,,,97.54996,imputed from 12,
2004-05-17,Monday,104.66,0.9132,95.575512,,
2004-05-18,Tuesday,104.58,0.9227,96.495966,,
2004-05-19,Wednesday,104.5,0.9284,97.0178,,
2004-05-20,Thursday,104.61,0.9397,98.30201699999999,,
2004-05-21,Friday,104.6,0.9343,97.72778,,start
2004-05-22,Saturday,,,97.72778,imputed from 18,
2004-05-23,Sunday,,,97.72778,imputed from 19,
2004-05-24,Monday,,0.9328,97.72778,imputed from 20,
2004-05-25,Tuesday,104.48,0.9274,96.894752,,
2004-05-26,Wednesday,104.58,0.928,97.05024,,
2004-05-27,Thursday,104.79,0.9176,96.155304,,
2004-05-28,Friday,104.68,0.9189,96.19045200000001,,start
2004-05-29,Saturday,,,96.19045200000001,imputed from 25,
2004-05-30,Sunday,,,96.19045200000001,imputed from 26,
2004-05-31,Monday,104.65,0.9205,96.330325,,
2004-06-01,Tuesday,104.56,0.9109,95.24370400000001,,
2004-06-02,Wednesday,104.51,0.9182,95.961082,,
2004-06-03,Thursday,104.53,0.917,95.85401,,
2004-06-04,Friday,104.22,0.9176,95.632272,,start
2004-06-05,Saturday,,,95.632272,imputed from 32,
2004-06-06,Sunday,,,95.632272,imputed from 33,
2004-06-07,Monday,104.23,0.9184,95.724832,,
2004-06-08,Tuesday,104.3,0.9171,95.65353,,
2004-06-09,Wednesday,104.29,0.9224,96.197096,,
2004-06-10,Thursday,104.24,0.9151,95.390024,,
2004-06-11,Friday,104.1,0.9238,96.16757999999999,,start
2004-06-12,Saturday,,,96.16757999999999,imputed from 39,
2004-06-13,Sunday,,,96.16757999999999,imputed from 40,
2004-06-14,Monday,103.97,0.9136,94.986992,,
2004-06-15,Tuesday,104.15,0.913,95.08895000000001,,
2004-06-16,Wednesday,104.09,0.9223,96.002207,,
2004-06-17,Thursday,104.1,0.9133,95.07453,,
2004-06-18,Friday,104.11,0.9131,95.062841,,start
2004-06-19,Saturday,,,95.062841,imputed from 46,
2004-06-20,Sunday,,,95.062841,imputed from 47,
2004-06-21,Monday,104.14,0.9129,95.069406,,
2004-06-22,Tuesday,104.17,0.9205,95.888485,,
2004-06-23,Wednesday,104.25,0.9214,96.05595,,
2004-06-24,Thursday,104.34,0.9254,96.556236,,
2004-06-25,Friday,104.4,0.9238,96.44472,,start
2004-06-26,Saturday,,,96.44472,imputed from 53,
2004-06-27,Sunday,,,96.44472,imputed from 54,
2004-06-28,Monday,104.26,0.9263,96.57603800000001,,
2004-06-29,Tuesday,104.27,0.9417,98.191059,,
2004-06-30,Wednesday,104.41,0.9367,97.80084699999999,,
2004-07-01,Thursday,,0.9373,97.80084699999999,imputed from 58,
2004-07-02,Friday,104.71,0.9317,97.55830699999999,,start
2004-07-03,Saturday,,,97.55830699999999,imputed from 60,
2004-07-04,Sunday,,,97.55830699999999,imputed from 61,
2004-07-05,Monday,104.71,0.9324,97.631604,,
2004-07-06,Tuesday,104.73,0.9313,97.535049,,
2004-07-07,Wednesday,104.76,0.9291,97.33251600000001,,
2004-07-08,Thursday,104.85,0.9299,97.50001499999999,,
2004-07-09,Friday,104.82,0.9276,97.23103199999998,,start
2004-07-10,Saturday,,,97.23103199999998,imputed from 67,
2004-07-11,Sunday,,,97.23103199999998,imputed from 68,
2004-07-12,Monday,104.73,0.9297,97.367481,,
2004-07-13,Tuesday,104.65,0.9373,98.08844500000001,,
2004-07-14,Wednesday,104.67,0.9297,97.311699,,
2004-07-15,Thursday,104.57,0.9341,97.678837,,
2004-07-16,Friday,104.76,0.9339,97.835364,,start
2004-07-17,Saturday,,,97.835364,imputed from 74,
2004-07-18,Sunday,,,97.835364,imputed from 75,
2004-07-19,Monday,104.73,0.939,98.34147,,
2004-07-20,Tuesday,104.66,0.9471,99.123486,,
2004-07-21,Wednesday,104.6,0.9458,98.93068,,
2004-07-22,Thursday,104.6,0.9479,99.15033999999999,,
2004-07-23,Friday,104.69,0.9594,100.439586,,start
2004-07-24,Saturday,,,100.439586,imputed from 81,
2004-07-25,Sunday,,,100.439586,imputed from 82,
2004-07-26,Monday,104.6,0.9486,99.22355999999999,,
2004-07-27,Tuesday,104.47,0.9582,100.103154,,
2004-07-28,Wednesday,104.5,0.9599,100.30955,,
2004-07-29,Thursday,104.56,0.9665,101.05724000000001,,
2004-07-30,Friday,104.66,0.9626,100.745716,,start
2004-07-31,Saturday,,,100.745716,imputed from 88,
2004-08-01,Sunday,,,100.745716,imputed from 89,
2004-08-02,Monday,,0.96,100.745716,imputed from 90,
2004-08-03,Tuesday,104.88,0.9698,101.71262399999999,,
2004-08-04,Wednesday,104.85,0.97,101.7045,,
2004-08-05,Thursday,104.86,0.9673,101.431078,,
2004-08-06,Friday,105.28,0.9528,100.310784,,start
2004-08-07,Saturday,,,100.310784,imputed from 95,
2004-08-08,Sunday,,,100.310784,imputed from 96,
2004-08-09,Monday,105.2,0.9517,100.11884,,
2004-08-10,Tuesday,105.05,0.9554,100.36477000000001,,
2004-08-11,Wednesday,105.12,0.952,100.07424,,
2004-08-12,Thursday,105.15,0.9434,99.19851000000001,,
2004-08-13,Friday,105.14,0.946,99.46244,,start
2004-08-14,Saturday,,,99.46244,imputed from 102,
2004-08-15,Sunday,,,99.46244,imputed from 103,
2004-08-16,Monday,104.99,0.9491,99.646009,,
2004-08-17,Tuesday,105.09,0.9508,99.919572,,
2004-08-18,Wednesday,105.09,0.9546,100.318914,,
2004-08-19,Thursday,105.21,0.9582,100.812222,,
2004-08-20,Friday,105.21,0.9634,101.359314,,start
2004-08-21,Saturday,,,101.359314,imputed from 109,
2004-08-22,Sunday,,,101.359314,imputed from 110,
2004-08-23,Monday,105.17,0.9708,102.099036,,
2004-08-24,Tuesday,105.01,0.9739,102.269239,,
2004-08-25,Wednesday,105.0,0.9757,102.4485,,
2004-08-26,Thursday,104.13,0.9734,101.360142,,
2004-08-27,Friday,104.14,0.9767,101.713538,,start
2004-08-28,Saturday,,,101.713538,imputed from 116,
2004-08-29,Sunday,,,101.713538,imputed from 117,
2004-08-30,Monday,104.15,0.9708,101.10882000000001,,
2004-08-31,Tuesday,104.27,0.9646,100.578842,,
2004-09-01,Wednesday,104.22,0.9637,100.436814,,
2004-09-02,Thursday,104.15,0.9705,101.07757500000001,,
2004-09-03,Friday,103.98,0.9775,101.64045,,start
2004-09-04,Saturday,,,101.64045,imputed from 123,
2004-09-05,Sunday,,,101.64045,imputed from 124,
2004-09-06,Monday,,0.9786,101.64045,imputed from 125,
2004-09-07,Tuesday,103.94,0.9844,102.31853600000001,,
2004-09-08,Wednesday,104.01,0.977,101.61777000000001,,
2004-09-09,Thursday,103.98,0.979,101.79642,,
2004-09-10,Friday,104.1,0.9747,101.46627,,start
2004-09-11,Saturday,,,101.46627,imputed from 130,
2004-09-12,Sunday,,,101.46627,imputed from 131,
2004-09-13,Monday,104.11,0.9673,100.70560300000001,,
2004-09-14,Tuesday,104.1,0.973,101.2893,,
2004-09-15,Wednesday,104.07,0.9795,101.936565,,
2004-09-16,Thursday,104.19,0.983,102.41877,,
2004-09-17,Friday,104.2,0.9771,101.81381999999999,,start
2004-09-18,Saturday,,,101.81381999999999,imputed from 137,
2004-09-19,Sunday,,,101.81381999999999,imputed from 138,
2004-09-20,Monday,104.22,0.9822,102.36488399999999,,
2004-09-21,Tuesday,104.15,0.9738,101.42127,,
2004-09-22,Wednesday,104.19,0.9826,102.377094,,
2004-09-23,Thursday,104.14,0.9851,102.588314,,
2004-09-24,Friday,104.1,0.9901,103.06940999999999,,start
2004-09-25,Saturday,,,103.06940999999999,imputed from 144,
2004-09-26,Sunday,,,103.06940999999999,imputed from 145,
2004-09-27,Monday,104.16,0.9909,103.212144,,
2004-09-28,Tuesday,104.18,0.99,103.13820000000001,,
2004-09-29,Wednesday,104.14,0.991,103.20274,,
2004-09-30,Thursday,104.11,0.9878,102.839858,,
2004-10-01,Friday,104.07,0.9908,103.112556,,start
2004-10-02,Saturday,,,103.112556,imputed from 151,
2004-10-03,Sunday,,,103.112556,imputed from 152,
2004-10-04,Monday,104.08,0.9947,103.528376,,
2004-10-05,Tuesday,104.11,1.0005,104.162055,,
2004-10-06,Wednesday,104.08,1.0045,104.54835999999999,,
2004-10-07,Thursday,104.06,1.0028,104.351368,,
2004-10-08,Friday,104.14,0.9994,104.077516,,start
2004-10-09,Saturday,,,104.077516,imputed from 158,
2004-10-10,Sunday,,,104.077516,imputed from 159,
2004-10-11,Monday,,0.9964,104.077516,imputed from 160,
2004-10-12,Tuesday,104.22,1.0002,104.240844,,
2004-10-13,Wednesday,104.25,0.9963,103.86427499999999,,
2004-10-14,Thursday,104.34,0.9905,103.34877,,
2004-10-15,Friday,104.32,0.9849,102.744768,,start
2004-10-16,Saturday,,,102.744768,imputed from 165,
2004-10-17,Sunday,,,102.744768,imputed from 166,
2004-10-18,Monday,104.35,0.9795,102.210825,,
2004-10-19,Tuesday,104.34,0.9766,101.89844400000001,,
2004-10-20,Wednesday,104.44,0.9804,102.392976,,
2004-10-21,Thursday,104.4,0.9791,102.21804,,
2004-10-22,Friday,104.39,0.9812,102.42746799999999,,start
2004-10-23,Saturday,,,102.42746799999999,imputed from 172,
2004-10-24,Sunday,,,102.42746799999999,imputed from 173,
2004-10-25,Monday,104.44,0.9798,102.33031199999999,,
2004-10-26,Tuesday,104.37,0.9806,102.345222,,
2004-10-27,Wednesday,104.25,0.9844,102.6237,,
2004-10-28,Thursday,104.24,0.9811,102.269864,,
2004-10-29,Friday,104.24,0.9809,102.249016,,start
2004-10-30,Saturday,,,102.249016,imputed from 179,
2004-10-31,Sunday,,,102.249016,imputed from 180,
2004-11-01,Monday,104.2,0.9833,102.45985999999999,,
2004-11-02,Tuesday,104.21,0.9807,102.198747,,
2004-11-03,Wednesday,104.27,0.9874,102.956198,,
2004-11-04,Thursday,104.26,0.9843,102.623118,,
2004-11-05,Friday,104.08,0.9832,102.33145599999999,,start
2004-11-06,Saturday,,,102.33145599999999,imputed from 186,
2004-11-07,Sunday,,,102.33145599999999,imputed from 187,
2004-11-08,Monday,104.08,0.9886,102.893488,,
2004-11-09,Tuesday,104.1,0.9865,102.69465,,
2004-11-10,Wednesday,104.1,0.9898,103.03818,,
2004-11-11,Thursday,,0.9847,103.03818,imputed from 191,
2004-11-12,Friday,104.22,0.9828,102.427416,,start
2004-11-13,Saturday,,,102.427416,imputed from 193,
2004-11-14,Sunday,,,102.427416,imputed from 194,
2004-11-15,Monday,104.22,0.9825,102.39615,,
2004-11-16,Tuesday,104.18,0.9841,102.523538,,
2004-11-17,Wednesday,104.33,0.9734,101.554822,,
2004-11-18,Thursday,104.29,0.9714,101.30730600000001,,
2004-11-19,Friday,104.31,0.9726,101.45190600000001,,start
2004-11-20,Saturday,,,101.45190600000001,imputed from 200,
2004-11-21,Sunday,,,101.45190600000001,imputed from 201,
2004-11-22,Monday,104.26,0.981,102.27906,,
2004-11-23,Tuesday,104.31,0.9772,101.931732,,
2004-11-24,Wednesday,104.37,0.9711,101.353707,,
2004-11-25,Thursday,104.56,0.9671,101.119976,,
2004-11-26,Friday,104.57,0.9674,101.161018,,start
2004-11-27,Saturday,,,101.161018,imputed from 207,
2004-11-28,Sunday,,,101.161018,imputed from 208,
2004-11-29,Monday,103.95,0.9639,100.197405,,
2004-11-30,Tuesday,104.105,0.9612,100.06572600000001,,
2004-12-01,Wednesday,104.145,0.9632,100.31246399999999,,
2004-12-02,Thursday,104.09,0.9638,100.321942,,
2004-12-03,Friday,104.34,0.9497,99.09169800000001,,start
2004-12-04,Saturday,,,99.09169800000001,imputed from 214,
2004-12-05,Sunday,,,99.09169800000001,imputed from 215,
2004-12-06,Monday,104.31,0.9515,99.25096500000001,,
2004-12-07,Tuesday,104.425,0.9446,98.639855,,
2004-12-08,Wednesday,104.41,0.9458,98.75097799999999,,
2004-12-09,Thursday,104.34,0.9407,98.152638,,
2004-12-10,Friday,104.3,0.9466,98.73038,,start
2004-12-11,Saturday,,,98.73038,imputed from 221,
2004-12-12,Sunday,,,98.73038,imputed from 222,
2004-12-13,Monday,104.31,0.9402,98.07226200000001,,
2004-12-14,Tuesday,104.36,0.9338,97.451368,,
2004-12-15,Wednesday,104.4,0.9325,97.35300000000001,,
2004-12-16,Thursday,104.335,0.9385,97.9183975,,
2004-12-17,Friday,104.255,0.9415,98.1560825,,start
2004-12-18,Saturday,,,98.1560825,imputed from 228,
2004-12-19,Sunday,,,98.1560825,imputed from 229,
2004-12-20,Monday,104.235,0.9364,97.605654,,
2004-12-21,Tuesday,104.245,0.9379,97.7713855,,
2004-12-22,Wednesday,104.16,0.9288,96.74380799999999,,
2004-12-23,Thursday,104.195,0.9281,96.7033795,,
2004-12-24,Friday,104.195,0.929,96.797155,,start
2004-12-25,Saturday,,,96.797155,imputed from 235,
2004-12-26,Sunday,,,96.797155,imputed from 236,
2004-12-27,Monday,,0.9316,96.797155,imputed from 237,
2004-12-28,Tuesday,,0.9317,96.797155,imputed from 238,
2004-12-29,Wednesday,104.135,0.9353,97.39746550000001,,
2004-12-30,Thursday,104.165,0.9401,97.92551650000001,,
2004-12-31,Friday,104.21,0.9478,98.77023799999999,,start
2005-01-01,Saturday,,,98.77023799999999,imputed from 242,
2005-01-02,Sunday,,,98.77023799999999,imputed from 243,
2005-01-03,Monday,,0.9505,98.77023799999999,imputed from 244,
2005-01-04,Tuesday,104.14,0.9535,99.29749,,
2005-01-05,Wednesday,104.14,0.9534,99.287076,,
2005-01-06,Thursday,104.2,0.951,99.0942,,
2005-01-07,Friday,104.055,0.9617,100.0696935,,start
2005-01-08,Saturday,,,100.0696935,imputed from 249,
2005-01-09,Sunday,,,100.0696935,imputed from 250,
2005-01-10,Monday,104.03,0.9665,100.544995,,
2005-01-11,Tuesday,104.08,0.9707,101.030456,,
2005-01-12,Wednesday,104.165,0.9718,101.227547,,
2005-01-13,Thursday,104.29,0.9743,101.60974700000001,,
2005-01-14,Friday,104.285,0.9688,101.031308,,start
2005-01-15,Saturday,,,101.031308,imputed from 256,
2005-01-16,Sunday,,,101.031308,imputed from 257,
2005-01-17,Monday,104.32,0.9716,101.357312,,
2005-01-18,Tuesday,104.34,0.9696,101.168064,,
2005-01-19,Wednesday,104.355,0.9661,100.8173655,,
2005-01-20,Thursday,104.35,0.9641,100.60383499999999,,
2005-01-21,Friday,104.35,0.9697,101.188195,,start
2005-01-22,Saturday,,,101.188195,imputed from 263,
2005-01-23,Sunday,,,101.188195,imputed from 264,
2005-01-24,Monday,104.325,0.9657,100.7466525,,
2005-01-25,Tuesday,104.43,0.9653,100.80627900000002,,
2005-01-26,Wednesday,104.485,0.9605,100.3578425,,
2005-01-27,Thursday,104.355,0.9571,99.8781705,,
2005-01-28,Friday,104.39,0.9577,99.974303,,start
2005-01-29,Saturday,,,99.974303,imputed from 270,
2005-01-30,Sunday,,,99.974303,imputed from 271,
2005-01-31,Monday,104.37,0.9589,100.080393,,
2005-02-01,Tuesday,104.355,0.9632,100.514736,,
2005-02-02,Wednesday,104.335,0.9634,100.516339,,
2005-02-03,Thursday,104.295,0.9687,101.0305665,,
2005-02-04,Friday,104.385,0.9693,101.18038050000001,,start
2005-02-05,Saturday,,,101.18038050000001,imputed from 277,
2005-02-06,Sunday,,,101.18038050000001,imputed from 278,
2005-02-07,Monday,104.37,0.9753,101.792061,,
2005-02-08,Tuesday,104.305,0.9801,102.2293305,,
2005-02-09,Wednesday,104.375,0.9751,101.7760625,,
2005-02-10,Thursday,104.35,0.9727,101.501245,,
2005-02-11,Friday,104.32,0.979,102.12928,,start
2005-02-12,Saturday,,,102.12928,imputed from 284,
2005-02-13,Sunday,,,102.12928,imputed from 285,
2005-02-14,Monday,104.37,0.9716,101.40589200000001,,
2005-02-15,Tuesday,104.375,0.9667,100.8993125,,
2005-02-16,Wednesday,104.32,0.96,100.14719999999998,,
2005-02-17,Thursday,104.34,0.9624,100.41681600000001,,
2005-02-18,Friday,104.285,0.9608,100.19702799999999,,start
2005-02-19,Saturday,,,100.19702799999999,imputed from 291,
2005-02-20,Sunday,,,100.19702799999999,imputed from 292,
2005-02-21,Monday,104.325,0.9585,99.9955125,,
2005-02-22,Tuesday,104.415,0.9454,98.713941,,
2005-02-23,Wednesday,104.375,0.9343,97.5175625,,
2005-02-24,Thursday,103.975,0.9437,98.1212075,,
2005-02-25,Friday,104.04,0.9382,97.61032800000001,,start
2005-02-26,Saturday,,,97.61032800000001,imputed from 298,
2005-02-27,Sunday,,,97.61032800000001,imputed from 299,
2005-02-28,Monday,104.03,0.9425,98.048275,,
2005-03-01,Tuesday,104.0,0.9387,97.6248,,
2005-03-02,Wednesday,103.99,0.9472,98.499328,,
2005-03-03,Thursday,103.96,0.9495,98.71002,,
2005-03-04,Friday,104.045,0.9496,98.801132,,start
2005-03-05,Saturday,,,98.801132,imputed from 305,
2005-03-06,Sunday,,,98.801132,imputed from 306,
2005-03-07,Monday,104.02,0.9557,99.411914,,
2005-03-08,Tuesday,104.02,0.9576,99.609552,,
2005-03-09,Wednesday,103.96,0.96,99.8016,,
2005-03-10,Thursday,103.93,0.9576,99.523368,,
2005-03-11,Friday,103.795,0.9534,98.95815300000001,,start
2005-03-12,Saturday,,,98.95815300000001,imputed from 312,
2005-03-13,Sunday,,,98.95815300000001,imputed from 313,
2005-03-14,Monday,103.785,0.9607,99.7062495,,
2005-03-15,Tuesday,103.68,0.9651,100.06156800000001,,
2005-03-16,Wednesday,103.725,0.9565,99.2129625,,
2005-03-17,Thursday,103.71,0.963,99.87272999999999,,
2005-03-18,Friday,103.7,0.9679,100.37123,,start
2005-03-19,Saturday,,,100.37123,imputed from 319,
2005-03-20,Sunday,,,100.37123,imputed from 320,
2005-03-21,Monday,103.62,0.9731,100.832622,,
2005-03-22,Tuesday,103.43,0.9825,101.61997500000001,,
2005-03-23,Wednesday,103.475,0.9839,101.80905249999999,,
2005-03-24,Thursday,103.475,0.9898,102.419555,,
2005-03-25,Friday,103.475,0.9848,101.90218,imputed from 325,start
2005-03-26,Saturday,,,101.90218,imputed from 326,
2005-03-27,Sunday,,,101.90218,imputed from 327,
2005-03-28,Monday,103.475,0.9877,102.2022575,,
2005-03-29,Tuesday,103.505,0.9925,102.7287125,,
2005-03-30,Wednesday,103.54,0.9863,102.121502,,
2005-03-31,Thursday,103.685,0.9884,102.482254,,
2005-04-01,Friday,103.715,0.9906,102.74007900000001,,start
2005-04-02,Saturday,,,102.74007900000001,imputed from 333,
2005-04-03,Sunday,,,102.74007900000001,imputed from 334,
2005-04-04,Monday,103.76,0.9898,102.701648,,
2005-04-05,Tuesday,103.7,0.9896,102.62152,,
2005-04-06,Wednesday,103.755,0.9865,102.3543075,,
2005-04-07,Thursday,103.75,0.9868,102.3805,,
2005-04-08,Friday,103.9,0.9747,101.27133,,start
2005-04-09,Saturday,,,101.27133,imputed from 340,
2005-04-10,Sunday,,,101.27133,imputed from 341,
2005-04-11,Monday,103.925,0.9679,100.5890075,,
2005-04-12,Tuesday,103.95,0.9686,100.68597,,
2005-04-13,Wednesday,103.95,0.9689,100.717155,,
2005-04-14,Thursday,104.09,0.9776,101.758384,,
2005-04-15,Friday,104.17,0.9625,100.263625,,start
2005-04-16,Saturday,,,100.263625,imputed from 347,
2005-04-17,Sunday,,,100.263625,imputed from 348,
2005-04-18,Monday,104.18,0.9517,99.148106,,
2005-04-19,Tuesday,104.19,0.9543,99.428517,,
2005-04-20,Wednesday,104.2,0.9485,98.83370000000001,,
2005-04-21,Thursday,104.11,0.9546,99.383406,,
2005-04-22,Friday,104.08,0.9565,99.55252,,start
2005-04-23,Saturday,,,99.55252,imputed from 354,
2005-04-24,Sunday,,,99.55252,imputed from 355,
2005-04-25,Monday,104.06,0.9595,99.84557000000001,,
2005-04-26,Tuesday,104.06,0.9532,99.189992,,
2005-04-27,Wednesday,104.075,0.9547,99.3604025,,
2005-04-28,Thursday,104.125,0.9527,99.1998875,,
2005-04-29,Friday,104.065,0.9495,98.8097175,,start
2005-04-30,Saturday,,,98.8097175,imputed from 361,
2005-05-01,Sunday,,,98.8097175,imputed from 362,
2005-05-02,Monday,104.085,0.9549,99.3907665,,
2005-05-03,Tuesday,104.06,0.9574,99.62704400000001,,
2005-05-04,Wednesday,104.1,0.9567,99.59246999999999,,
2005-05-05,Thursday,104.145,0.9579,99.76049549999999,,
2005-05-06,Friday,103.915,0.9715,100.95342250000002,,start
2005-05-07,Saturday,,,100.95342250000002,imputed from 368,
2005-05-08,Sunday,,,100.95342250000002,imputed from 369,
2005-05-09,Monday,103.9,0.9738,101.17782000000001,,
2005-05-10,Tuesday,103.965,0.9711,100.9604115,,
2005-05-11,Wednesday,104.07,0.9655,100.479585,,
2005-05-12,Thursday,104.11,0.9716,101.153276,,
2005-05-13,Friday,104.265,0.9674,100.865961,,start
2005-05-14,Saturday,,,100.865961,imputed from 375,
2005-05-15,Sunday,,,100.865961,imputed from 376,
2005-05-16,Monday,104.22,0.9623,100.290906,,
2005-05-17,Tuesday,104.22,0.9687,100.957914,,
2005-05-18,Wednesday,104.175,0.9669,100.72680749999999,,
2005-05-19,Thursday,104.085,0.9704,101.00408399999999,,
2005-05-20,Friday,104.065,0.9744,101.400936,,start
2005-05-21,Saturday,,,101.400936,imputed from 382,
2005-05-22,Sunday,,,101.400936,imputed from 383,
2005-05-23,Monday,,0.978,101.400936,imputed from 384,
2005-05-24,Tuesday,104.145,0.9755,101.5934475,,
2005-05-25,Wednesday,104.185,0.9701,101.0698685,,
2005-05-26,Thursday,104.19,0.9759,101.67902099999999,,
2005-05-27,Friday,104.63,0.981,102.64202999999999,,start
2005-05-28,Saturday,,,102.64202999999999,imputed from 389,
2005-05-29,Sunday,,,102.64202999999999,imputed from 390,
2005-05-30,Monday,104.665,0.9861,103.21015650000001,,
2005-05-31,Tuesday,104.76,0.9947,104.204772,,
2005-06-01,Wednesday,104.945,1.0075,105.7320875,,
2005-06-02,Thursday,104.975,1.0026,105.24793499999998,,
2005-06-03,Friday,104.93,1.0048,105.433664,,start
2005-06-04,Saturday,,,105.433664,imputed from 396,
2005-06-05,Sunday,,,105.433664,imputed from 397,
2005-06-06,Monday,104.935,1.0036,105.31276600000001,,
2005-06-07,Tuesday,105.03,0.9995,104.977485,,
2005-06-08,Wednesday,104.975,1.003,105.28992499999998,,
2005-06-09,Thursday,104.955,0.9979,104.7345945,,
2005-06-10,Friday,104.735,1.0142,106.22223699999999,,start
2005-06-11,Saturday,,,106.22223699999999,imputed from 403,
2005-06-12,Sunday,,,106.22223699999999,imputed from 404,
2005-06-13,Monday,104.75,1.0121,106.017475,,
2005-06-14,Tuesday,104.705,1.0197,106.7676885,,
2005-06-15,Wednesday,104.72,1.028,107.65216,,
2005-06-16,Thursday,104.815,1.0291,107.86511649999998,,
2005-06-17,Friday,104.81,1.023,107.22063,,start
2005-06-18,Saturday,,,107.22063,imputed from 410,
2005-06-19,Sunday,,,107.22063,imputed from 411,
2005-06-20,Monday,104.82,1.0288,107.83881599999998,,
2005-06-21,Tuesday,104.855,1.0276,107.74899800000001,,
2005-06-22,Wednesday,104.97,1.0305,108.171585,,
2005-06-23,Thursday,105.0,1.0381,109.0005,,
2005-06-24,Friday,105.05,1.0329,108.50614499999999,,start
2005-06-25,Saturday,,,108.50614499999999,imputed from 417,
2005-06-26,Sunday,,,108.50614499999999,imputed from 418,
2005-06-27,Monday,105.01,1.0312,108.286312,,
2005-06-28,Tuesday,104.89,1.0402,109.106578,,
2005-06-29,Wednesday,104.88,1.0438,109.473744,,
2005-06-30,Thursday,104.9,1.0459,109.71491000000002,,
2005-07-01,Friday,104.9,1.0438,109.49462000000001,imputed from 423,start
2005-07-02,Saturday,,,109.49462000000001,imputed from 424,
2005-07-03,Sunday,,,109.49462000000001,imputed from 425,
2005-07-04,Monday,104.69,1.051,110.02918999999999,,
2005-07-05,Tuesday,104.63,1.0485,109.704555,,
2005-07-06,Wednesday,104.655,1.0526,110.159853,,
2005-07-07,Thursday,104.715,1.057,110.68375499999999,,
2005-07-08,Friday,104.65,1.0662,111.57783,,start
2005-07-09,Saturday,,,111.57783,imputed from 431,
2005-07-10,Sunday,,,111.57783,imputed from 432,
2005-07-11,Monday,104.63,1.057,110.59391,,
2005-07-12,Tuesday,104.46,1.0563,110.34109799999999,,
2005-07-13,Wednesday,104.505,1.0677,111.5799885,,
2005-07-14,Thursday,104.535,1.0637,111.19387950000001,,
2005-07-15,Friday,104.57,1.0616,111.011512,,start
2005-07-16,Saturday,,,111.011512,imputed from 438,
2005-07-17,Sunday,,,111.011512,imputed from 439,
2005-07-18,Monday,104.52,1.0642,111.230184,,
2005-07-19,Tuesday,104.61,1.0657,111.482877,,
2005-07-20,Wednesday,104.585,1.0541,110.2430485,,
2005-07-21,Thursday,104.535,1.0559,110.3785065,,
2005-07-22,Friday,104.775,1.0633,111.4072575,,start
2005-07-23,Saturday,,,111.4072575,imputed from 445,
2005-07-24,Sunday,,,111.4072575,imputed from 446,
2005-07-25,Monday,104.78,1.0638,111.46496400000001,,
2005-07-26,Tuesday,104.68,1.0565,110.59442000000001,,
2005-07-27,Wednesday,104.57,1.0474,109.526618,,
2005-07-28,Thursday,104.65,1.0455,109.41157500000001,,
2005-07-29,Friday,104.58,1.0542,110.248236,,start
2005-07-30,Saturday,,,110.248236,imputed from 452,
2005-07-31,Sunday,,,110.248236,imputed from 453,
2005-08-01,Monday,,1.0556,110.248236,imputed from 454,
2005-08-02,Tuesday,104.52,1.0483,109.568316,,
2005-08-03,Wednesday,104.54,1.0368,108.387072,,
2005-08-04,Thursday,104.535,1.0366,108.360981,,
2005-08-05,Friday,104.4,1.0377,108.33588000000002,,start
2005-08-06,Saturday,,,108.33588000000002,imputed from 459,
2005-08-07,Sunday,,,108.33588000000002,imputed from 460,
2005-08-08,Monday,104.39,1.0382,108.377698,,
2005-08-09,Tuesday,104.43,1.0391,108.513213,,
2005-08-10,Wednesday,104.37,1.0385,108.388245,,
2005-08-11,Thursday,104.45,1.0375,108.36687500000001,,
2005-08-12,Friday,104.51,1.0421,108.90987100000001,,start
2005-08-13,Saturday,,,108.90987100000001,imputed from 466,
2005-08-14,Sunday,,,108.90987100000001,imputed from 467,
2005-08-15,Monday,104.45,1.0457,109.22336500000002,,
2005-08-16,Tuesday,104.5,1.0465,109.35925,,
2005-08-17,Wednesday,104.47,1.0402,108.669694,,
2005-08-18,Thursday,104.47,1.0432,108.98310399999998,,
2005-08-19,Friday,104.49,1.053,110.02796999999998,,start
2005-08-20,Saturday,,,110.02796999999998,imputed from 473,
2005-08-21,Sunday,,,110.02796999999998,imputed from 474,
2005-08-22,Monday,104.43,1.0561,110.28852300000001,,
2005-08-23,Tuesday,104.44,1.0602,110.727288,,
2005-08-24,Wednesday,104.49,1.0618,110.94748200000001,,
2005-08-25,Thursday,104.6,1.0537,110.21702,,
2005-08-26,Friday,104.575,1.0494,109.74100500000002,,start
