,weekday,FB1_Comdty_PX-LAST-CHF,FB1_Comdty_start,FB1_Comdty_weeklyReturn,FB1_Comdty_buy,FB1_Comdty_sell,TU1_Comdty_PX-LAST-CHF,TU1_Comdty_start,TU1_Comdty_weeklyReturn,TU1_Comdty_buy,TU1_Comdty_sell,FV1_Comdty_PX-LAST-CHF,FV1_Comdty_start,FV1_Comdty_weeklyReturn,FV1_Comdty_buy,FV1_Comdty_sell,TY1_Comdty_PX-LAST-CHF,TY1_Comdty_start,TY1_Comdty_weeklyReturn,TY1_Comdty_buy,TY1_Comdty_sell,WN1_Comdty_PX-LAST-CHF,WN1_Comdty_start,WN1_Comdty_weeklyReturn,WN1_Comdty_buy,WN1_Comdty_sell,CV1_Comdty_PX-LAST-CHF,CV1_Comdty_start,CV1_Comdty_weeklyReturn,CV1_Comdty_buy,CV1_Comdty_sell,XQ1_Comdty_PX-LAST-CHF,XQ1_Comdty_start,XQ1_Comdty_weeklyReturn,XQ1_Comdty_buy,XQ1_Comdty_sell,CN1_Comdty_PX-LAST-CHF,CN1_Comdty_start,CN1_Comdty_weeklyReturn,CN1_Comdty_buy,CN1_Comdty_sell,LGB1_Comdty_PX-LAST-CHF,LGB1_Comdty_start,LGB1_Comdty_weeklyReturn,LGB1_Comdty_buy,LGB1_Comdty_sell,WB1_Comdty_PX-LAST-CHF,WB1_Comdty_start,WB1_Comdty_weeklyReturn,WB1_Comdty_buy,WB1_Comdty_sell,WX1_Comdty_PX-LAST-CHF,WX1_Comdty_start,WX1_Comdty_weeklyReturn,WX1_Comdty_buy,WX1_Comdty_sell,G 1_Comdty_PX-LAST-CHF,G 1_Comdty_start,G 1_Comdty_weeklyReturn,G 1_Comdty_buy,G 1_Comdty_sell,UGL1_Comdty_PX-LAST-CHF,UGL1_Comdty_start,UGL1_Comdty_weeklyReturn,UGL1_Comdty_buy,UGL1_Comdty_sell,DU1_Comdty_PX-LAST-CHF,DU1_Comdty_start,DU1_Comdty_weeklyReturn,DU1_Comdty_buy,DU1_Comdty_sell,OE1_Comdty_PX-LAST-CHF,OE1_Comdty_start,OE1_Comdty_weeklyReturn,OE1_Comdty_buy,OE1_Comdty_sell,RX1_Comdty_PX-LAST-CHF,RX1_Comdty_start,RX1_Comdty_weeklyReturn,RX1_Comdty_buy,RX1_Comdty_sell,UB1_Comdty_PX-LAST-CHF,UB1_Comdty_start,UB1_Comdty_weeklyReturn,UB1_Comdty_buy,UB1_Comdty_sell,IK1_Comdty_PX-LAST-CHF,IK1_Comdty_start,IK1_Comdty_weeklyReturn,IK1_Comdty_buy,IK1_Comdty_sell,OAT1_Comdty_PX-LAST-CHF,OAT1_Comdty_start,OAT1_Comdty_weeklyReturn,OAT1_Comdty_buy,OAT1_Comdty_sell,XM1_Comdty_PX-LAST-CHF,XM1_Comdty_start,XM1_Comdty_weeklyReturn,XM1_Comdty_buy,XM1_Comdty_sell,JB1_Comdty_PX-LAST-CHF,JB1_Comdty_start,JB1_Comdty_weeklyReturn,JB1_Comdty_buy,JB1_Comdty_sell,KAA1_Comdty_PX-LAST-CHF,KAA1_Comdty_start,KAA1_Comdty_weeklyReturn,KAA1_Comdty_buy,KAA1_Comdty_sell,TFT1_Comdty_PX-LAST-CHF,TFT1_Comdty_start,TFT1_Comdty_weeklyReturn,TFT1_Comdty_buy,TFT1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2004-10-30,Saturday,101.14,,,,,116.257640625,,,,,104.51058046875,,,,,96.2344546875,,,,,,excluded,,,,94.0673291,,,,,,excluded,,,,81.78679,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.3739,,,,,,excluded,,,,153.00073,,,,,90.39908,,,,,125.23678,,,,,111.5732,,,,,,excluded,,,,,excluded,,,,87.90359,,,,,1.2806236000000002,,,,,,excluded,,,,,excluded,,,,,,,
2004-10-31,Sunday,101.14,,,,,116.257640625,,,,,104.51058046875,,,,,96.2344546875,,,,,,excluded,,,,94.0673291,,,,,,excluded,,,,81.78679,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.3739,,,,,,excluded,,,,153.00073,,,,,90.39908,,,,,125.23678,,,,,111.5732,,,,,,excluded,,,,,excluded,,,,87.90359,,,,,1.2806236000000002,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-01,Monday,101.37,,,,,116.91328125,,,,,104.949625,,,,,96.47928125,,,,,,excluded,,,,94.2611046,,,,,,excluded,,,,81.5881,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.32712,,,,,,excluded,,,,153.54557,,,,,90.39104,,,,,125.59677,,,,,111.9673724,,,,,,excluded,,,,,excluded,,,,87.94075,,,,,1.27949526,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-02,Tuesday,100.95,,,,,116.99479492187498,,,,,105.07783203125,,,,,96.613359375,,,,,,excluded,,,,94.0206897,,,,,,excluded,,,,81.68377,,,,,,excluded,,,,,excluded,,,,,excluded,,,,100.84996,,,,,,excluded,,,,153.64696,,,,,90.27032,,,,,125.57477,,,,,111.531711,,,,,,excluded,,,,,excluded,,,,87.91752,,,,,1.28062792,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-03,Wednesday,101.02,,,,,116.1661875,,,,,104.374725,,,,,95.95425,,,,,,excluded,,,,94.7173324,,,,,,excluded,,,,81.91925,,,,,,excluded,,,,,excluded,,,,,excluded,,,,100.97159,,,,,,excluded,,,,153.39805,,,,,90.3508,,,,,125.4471,,,,,111.5705275,,,,,,excluded,,,,,excluded,,,,87.88036,,,,,1.28062792,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-04,Thursday,101.41,,,,,115.503825,,,,,103.7567296875,,,,,95.4428296875,,,,,,excluded,,,,94.4111031,,,,,,excluded,,,,81.80151,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.32712,,,,,,excluded,,,,153.15827,,,,,90.5198,,,,,125.57685,,,,,112.294629,,,,,,excluded,,,,,excluded,,,,87.88965,,,,,1.26840124,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-05,Friday,101.16,start,0.00019774569903100673,-20.0,-20.0,114.157705078125,start,-0.018062774503127314,20.0,20.0,102.24931640625,start,-0.02163669986672929,20.0,20.0,93.9240234375,start,-0.024008358103161903,20.0,20.0,,excluded,,,,94.1423832,start,0.000797876379802546,,,,excluded,,,,81.3379,start,-0.00548853916384286,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,100.96223,start,-0.004060907196033701,,,,excluded,,,,152.71627,start,-0.0018592068155491527,,,90.19789,start,-0.00222557574700978,-20.0,-20.0,124.84024,start,-0.0031663222257870384,-20.0,-20.0,111.320352,start,-0.0022662072970928517,-20.0,-20.0,,excluded,,,,,excluded,,,,87.90359,start,0.0,20.0,20.0,1.26229818,start,-0.014309762837417845,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.1444394383898105, 'JB1_Comdty': 0.09151159160023073, 'FV1_Comdty': 0.02973664944787668, 'XM1_Comdty': -0.020217951149881255, 'TY1_Comdty': -0.0414543925080944, 'G 1_Comdty': -0.0596329868731974, 'DU1_Comdty': -0.0663690807337768, 'RX1_Comdty': -0.13482371548053124, 'OE1_Comdty': -0.14548399685376867, 'FB1_Comdty': -0.15574251029054295, 'UB1_Comdty': -0.17851194663376396, 'CN1_Comdty': -0.20679319567243878}",-0.013013739315146967,-0.015603519062087273,0.0025897797469403047
2004-11-06,Saturday,101.16,,,,,114.157705078125,,,,,102.24931640625,,,,,93.9240234375,,,,,,excluded,,,,94.1423832,,,,,,excluded,,,,81.3379,,,,,,excluded,,,,,excluded,,,,,excluded,,,,100.96223,,,,,,excluded,,,,152.71627,,,,,90.19789,,,,,124.84024,,,,,111.320352,,,,,,excluded,,,,,excluded,,,,87.90359,,,,,1.26229818,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-07,Sunday,101.16,,,,,114.157705078125,,,,,102.24931640625,,,,,93.9240234375,,,,,,excluded,,,,94.1423832,,,,,,excluded,,,,81.3379,,,,,,excluded,,,,,excluded,,,,,excluded,,,,100.96223,,,,,,excluded,,,,152.71627,,,,,90.19789,,,,,124.84024,,,,,111.320352,,,,,,excluded,,,,,excluded,,,,87.90359,,,,,1.26229818,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-08,Monday,101.01,,,,,114.464734375,,,,,102.433296875,,,,,94.07403125,,,,,,excluded,,,,94.6594386,,,,,,excluded,,,,81.37469,,,,,,excluded,,,,,excluded,,,,,excluded,,,,100.99966,,,,,,excluded,,,,152.75577,,,,,90.25423,,,,,124.97748,,,,,111.581754,,,,,,excluded,,,,,excluded,,,,87.81067,,,,,1.26514588,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-09,Tuesday,101.24,,,,,114.6779625,,,,,102.6241125,,,,,94.2677625,,,,,,excluded,,,,94.477105,,,,,,excluded,,,,81.27903,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.18678,,,,,,excluded,,,,152.91695,,,,,90.47956,,,,,125.42839,,,,,112.179375,,,,,,excluded,,,,,excluded,,,,87.80138,,,,,1.26850813,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-10,Wednesday,101.24,,,,,114.425959375,,,,,102.3376375,,,,,93.9187375,,,,,,excluded,,,,94.793146,,,,,,excluded,,,,81.27903,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.24292,,,,,,excluded,,,,152.53357,,,,,90.39908,,,,,124.91426,,,,,111.9898665,,,,,,excluded,,,,,excluded,,,,87.78744,,,,,1.2511266,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-11,Thursday,101.77,,,,,114.425959375,,,,,102.3376375,,,,,93.9187375,,,,,,excluded,,,,94.793146,,,,,,excluded,,,,81.27903,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.62652,,,,,,excluded,,,,152.2592,,,,,90.62442,,,,,125.05056,,,,,112.39553279999998,,,,,,excluded,,,,,excluded,,,,87.75492,,,,,1.25503047,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-12,Friday,101.96,start,0.007908264136022115,-20.0,-20.0,113.542078125,start,-0.0053927761836460465,20.0,20.0,101.6526875,start,-0.005835040538359383,20.0,20.0,93.467,start,-0.004865884368807052,20.0,20.0,,excluded,,,,94.230864,start,0.0009398614841949237,,,,excluded,,,,81.79415,start,0.0056093161982298185,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,101.88849,start,0.009174321922168311,,,,excluded,,,,152.54043,start,-0.0011514162832815533,,,90.79342,start,0.006602482607963408,-20.0,-20.0,125.67196,start,0.00666227492033021,-20.0,-20.0,113.311386,start,0.017885624364536674,-20.0,-20.0,,excluded,,,,,excluded,,,,87.76421,start,-0.0015856007701163118,20.0,20.0,1.25985,start,-0.001939462512732152,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.15602159733447002, 'JB1_Comdty': 0.10691568017294077, 'FV1_Comdty': 0.045429939505478995, 'XM1_Comdty': -0.018766588237623727, 'TY1_Comdty': -0.023591743053484965, 'DU1_Comdty': -0.060868768522915416, 'G 1_Comdty': -0.06361008750877137, 'RX1_Comdty': -0.13263004598189465, 'OE1_Comdty': -0.14744477825793112, 'FB1_Comdty': -0.16111308131165283, 'UB1_Comdty': -0.1815178001893218, 'CN1_Comdty': -0.2015189860302559}",-0.012857345320148632,-0.003923752874732189,-0.008933592445416444
2004-11-13,Saturday,101.96,,,,,113.542078125,,,,,101.6526875,,,,,93.467,,,,,,excluded,,,,94.230864,,,,,,excluded,,,,81.79415,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.88849,,,,,,excluded,,,,152.54043,,,,,90.79342,,,,,125.67196,,,,,113.311386,,,,,,excluded,,,,,excluded,,,,87.76421,,,,,1.25985,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-14,Sunday,101.96,,,,,113.542078125,,,,,101.6526875,,,,,93.467,,,,,,excluded,,,,94.230864,,,,,,excluded,,,,81.79415,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.88849,,,,,,excluded,,,,152.54043,,,,,90.79342,,,,,125.67196,,,,,113.311386,,,,,,excluded,,,,,excluded,,,,87.76421,,,,,1.25985,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-15,Monday,101.94,,,,,114.160359375,,,,,102.259828125,,,,,94.06209375,,,,,,excluded,,,,94.2021,,,,,,excluded,,,,81.66905,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.0569,,,,,,excluded,,,,152.8795,,,,,90.71294,,,,,126.0104,,,,,113.754417,,,,,,excluded,,,,,excluded,,,,87.80138,,,,,1.2701920000000002,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-16,Tuesday,102.09,,,,,113.829022265625,,,,,101.90722734375,,,,,93.72046875,,,,,,excluded,,,,94.3190963,,,,,,excluded,,,,81.55131,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.15982,,,,,,excluded,,,,152.82058,,,,,90.71294,,,,,126.15666,,,,,114.071668,,,,,,excluded,,,,,excluded,,,,87.80602,,,,,1.26789548,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-17,Wednesday,101.72,,,,,112.6507921875,,,,,101.0545875,,,,,93.0603375,,,,,,excluded,,,,93.4279054,,,,,,excluded,,,,81.97076,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.92592,,,,,,excluded,,,,152.03952,,,,,90.72099,,,,,125.46108,,,,,113.1283425,,,,,,excluded,,,,,excluded,,,,87.81067,,,,,1.2691447499999997,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-18,Thursday,101.45,,,,,113.427975,,,,,101.8029,,,,,93.8058,,,,,,excluded,,,,93.200973,,,,,,excluded,,,,81.88246,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.56103,,,,,,excluded,,,,152.01503,,,,,90.56004,,,,,125.14855,,,,,112.533399,,,,,,excluded,,,,,excluded,,,,87.87106,,,,,1.2793324499999998,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-19,Friday,101.48,start,-0.004707728520988523,-20.0,-20.0,112.389937109375,start,-0.010147260246167047,20.0,20.0,100.6141109375,start,-0.010216911997530784,20.0,20.0,92.5548171875,start,-0.00975941040688149,20.0,20.0,,excluded,,,,93.3336138,start,-0.009521829280903145,,,,excluded,,,,81.72056,start,-0.0008996975945100697,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,101.72944,start,-0.0015610202879639073,,,,excluded,,,,151.54544,start,-0.0065227953008915275,,,90.62442,start,-0.0018613683678838943,-20.0,-20.0,124.97075,start,-0.005579685396806123,-20.0,-20.0,112.673344,start,-0.005630872788017955,-20.0,-20.0,,excluded,,,,,excluded,,,,87.92217,start,0.0017998225016779452,20.0,20.0,1.28376448,start,0.018982005794340742,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.16703741455829876, 'JB1_Comdty': 0.092786587065955, 'FV1_Comdty': 0.052678054698783325, 'XM1_Comdty': -0.020152648907069703, 'TY1_Comdty': -0.020491534349114094, 'DU1_Comdty': -0.05969082528603513, 'G 1_Comdty': -0.06406663281959656, 'RX1_Comdty': -0.13533606176921265, 'OE1_Comdty': -0.1475616494842858, 'FB1_Comdty': -0.15975754029477338, 'UB1_Comdty': -0.18443217834926376, 'CN1_Comdty': -0.20988860507239318}",0.0018675196627291862,-0.001868350870912127,0.003735870533641313
2004-11-20,Saturday,101.48,,,,,112.389937109375,,,,,100.6141109375,,,,,92.5548171875,,,,,,excluded,,,,93.3336138,,,,,,excluded,,,,81.72056,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.72944,,,,,,excluded,,,,151.54544,,,,,90.62442,,,,,124.97075,,,,,112.673344,,,,,,excluded,,,,,excluded,,,,87.92217,,,,,1.28376448,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-21,Sunday,101.48,,,,,112.389937109375,,,,,100.6141109375,,,,,92.5548171875,,,,,,excluded,,,,93.3336138,,,,,,excluded,,,,81.72056,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.72944,,,,,,excluded,,,,151.54544,,,,,90.62442,,,,,124.97075,,,,,112.673344,,,,,,excluded,,,,,excluded,,,,87.92217,,,,,1.28376448,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-22,Monday,101.86,,,,,112.4537109375,,,,,100.7197265625,,,,,92.7275390625,,,,,,excluded,,,,94.094577,,,,,,excluded,,,,81.72056,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.03819,,,,,,excluded,,,,151.96347,,,,,90.75318,,,,,125.44086,,,,,113.3330544,,,,,,excluded,,,,,excluded,,,,87.89429,,,,,1.28567737,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-23,Tuesday,102.0,,,,,111.99765585937502,,,,,100.29249140625,,,,,92.3201296875,,,,,,excluded,,,,93.7750436,,,,,,excluded,,,,81.94133,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.16918,,,,,,excluded,,,,151.91,,,,,90.86585,,,,,125.5337,,,,,113.5523235,,,,,,excluded,,,,,excluded,,,,87.90359,,,,,1.28567737,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-24,Wednesday,102.12,,,,,110.663896875,,,,,99.050853125,,,,,91.20444375,,,,,,excluded,,,,93.2430798,,,,,,excluded,,,,82.00756,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.2066,,,,,,excluded,,,,151.46923,,,,,90.88194,,,,,125.14476,,,,,113.076161,,,,,,excluded,,,,,excluded,,,,87.95469,,,,,1.27095444,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-25,Thursday,102.33,,,,,110.663896875,,,,,99.050853125,,,,,91.20444375,,,,,,excluded,,,,93.0282503,,,,,,excluded,,,,82.44444,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.49664,,,,,,excluded,,,,151.62928,,,,,90.97851,,,,,125.3747,,,,,113.62705200000002,,,,,,excluded,,,,,excluded,,,,88.02902,,,,,1.26698733,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-26,Friday,102.42,start,0.009262908947575855,-20.0,-20.0,110.03362890625,start,-0.02096547309953468,20.0,20.0,98.398921875,start,-0.022016683761943143,20.0,20.0,90.5505,start,-0.02165546049796207,20.0,20.0,,excluded,,,,93.0658148,start,-0.0028692663778544978,,,,excluded,,,,82.31856,start,0.007317619947783017,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,102.46857,start,0.007265645028617114,,,,excluded,,,,151.9629,start,0.002754685327384163,,,91.00266,start,0.004173709470361358,-20.0,-20.0,125.71897,start,0.0059871609956730154,-20.0,-20.0,114.0487109,start,0.012206675076582471,-20.0,-20.0,,excluded,,,,,excluded,,,,88.02902,start,0.0012152793772038219,20.0,20.0,1.26529198,start,-0.014389321630086004,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.19379447335573716, 'JB1_Comdty': 0.10784628045393616, 'FV1_Comdty': 0.08199576547112072, 'TY1_Comdty': 0.00948318050210609, 'XM1_Comdty': -0.02199687758341441, 'DU1_Comdty': -0.057541999104154876, 'G 1_Comdty': -0.0742338934535863, 'RX1_Comdty': -0.13884215936765812, 'OE1_Comdty': -0.152917943535826, 'FB1_Comdty': -0.1703204177505404, 'UB1_Comdty': -0.1955873562147041, 'CN1_Comdty': -0.21757384814885547}",-0.023351946810059556,-0.015562331922464416,-0.0077896148875951435
2004-11-27,Saturday,102.42,,,,,110.03362890625,,,,,98.398921875,,,,,90.5505,,,,,,excluded,,,,93.0658148,,,,,,excluded,,,,82.31856,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.46857,,,,,,excluded,,,,151.9629,,,,,91.00266,,,,,125.71897,,,,,114.0487109,,,,,,excluded,,,,,excluded,,,,88.02902,,,,,1.26529198,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-28,Sunday,102.42,,,,,110.03362890625,,,,,98.398921875,,,,,90.5505,,,,,,excluded,,,,93.0658148,,,,,,excluded,,,,82.31856,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.46857,,,,,,excluded,,,,151.9629,,,,,91.00266,,,,,125.71897,,,,,114.0487109,,,,,,excluded,,,,,excluded,,,,88.02902,,,,,1.26529198,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-29,Monday,102.16,,,,,110.2468765625,,,,,98.3282953125,,,,,90.245784375,,,,,,excluded,,,,92.6491041,,,,,,excluded,,,,81.87427,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.29344,,,,,,excluded,,,,151.91107,,,,,90.78537,,,,,125.29972,,,,,113.369802,,,,,,excluded,,,,,excluded,,,,88.05225,,,,,1.2628442200000003,,,,,,excluded,,,,,excluded,,,,,,,
2004-11-30,Tuesday,102.28,,,,,110.28702890625,,,,,98.330128125,,,,,90.1805328125,,,,,,excluded,,,,92.5270344,,,,,,excluded,,,,81.95572,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.29344,,,,,,excluded,,,,151.79909,,,,,90.89804,,,,,125.42908,,,,,113.66265300000002,,,,,,excluded,,,,,excluded,,,,88.0569,,,,,1.2600918,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-01,Wednesday,102.31,,,,,110.20821328125,,,,,98.243971875,,,,,90.01243125,,,,,,excluded,,,,92.7551968,,,,,,excluded,,,,82.19268,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.06301,,,,,,excluded,,,,152.81148,,,,,91.0268,,,,,126.40199,,,,,114.458513,,,,,,excluded,,,,,excluded,,,,88.07548,,,,,1.26610409,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-02,Thursday,102.26,,,,,111.250193359375,,,,,99.1189609375,,,,,90.788578125,,,,,,excluded,,,,92.7638224,,,,,,excluded,,,,81.96313,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.62058,,,,,,excluded,,,,153.11357,,,,,90.73708,,,,,126.28914,,,,,114.16061549999998,,,,,,excluded,,,,,excluded,,,,88.03831,,,,,1.2740152,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-03,Friday,102.52,start,0.0009763718023822917,-20.0,-20.0,109.5037734375,start,-0.004815395747798552,20.0,20.0,97.8933515625,start,-0.005137965974284187,20.0,20.0,89.967515625,start,-0.006438223698378201,20.0,20.0,,excluded,,,,91.627056,start,-0.015459584199546515,,,,excluded,,,,82.61475,start,0.003598095010408293,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,101.90632,start,-0.0054870483700514795,,,,excluded,,,,153.063,start,0.007239266952657509,,,91.13947,start,0.0015033626489598982,-20.0,-20.0,126.82142,start,0.008769161885433873,-20.0,-20.0,114.8526324,start,0.007048931054599069,-20.0,-20.0,,excluded,,,,,excluded,,,,88.00115,start,-0.00031660013936321416,20.0,20.0,1.26431858,start,-0.0007693085986365788,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.19014181364188945, 'JB1_Comdty': 0.1074069510057851, 'FV1_Comdty': 0.0828922266415195, 'TY1_Comdty': 0.01570820046608546, 'XM1_Comdty': -0.022094401279350646, 'G 1_Comdty': -0.06640501145194667, 'DU1_Comdty': -0.06768270259412823, 'RX1_Comdty': -0.14747282687266253, 'OE1_Comdty': -0.15098966107718026, 'FB1_Comdty': -0.17169581579024099, 'UB1_Comdty': -0.20124853230720766, 'CN1_Comdty': -0.21236003649504814}",-0.007874683312048832,-0.003495498831692147,-0.0043791844803566845
2004-12-04,Saturday,102.52,,,,,109.5037734375,,,,,97.8933515625,,,,,89.967515625,,,,,,excluded,,,,91.627056,,,,,,excluded,,,,82.61475,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.90632,,,,,,excluded,,,,153.063,,,,,91.13947,,,,,126.82142,,,,,114.8526324,,,,,,excluded,,,,,excluded,,,,88.00115,,,,,1.26431858,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-05,Sunday,102.52,,,,,109.5037734375,,,,,97.8933515625,,,,,89.967515625,,,,,,excluded,,,,91.627056,,,,,,excluded,,,,82.61475,,,,,,excluded,,,,,excluded,,,,,excluded,,,,101.90632,,,,,,excluded,,,,153.063,,,,,91.13947,,,,,126.82142,,,,,114.8526324,,,,,,excluded,,,,,excluded,,,,88.00115,,,,,1.26431858,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-06,Monday,102.88,,,,,110.502404296875,,,,,98.85720234375,,,,,90.8976421875,,,,,,excluded,,,,91.774078,,,,,,excluded,,,,82.79246,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.27501,,,,,,excluded,,,,153.3925,,,,,91.26823,,,,,127.42273,,,,,116.108025,,,,,,excluded,,,,,excluded,,,,88.06619,,,,,1.26215296,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-07,Tuesday,102.99,,,,,110.5494328125,,,,,98.9351859375,,,,,90.969346875,,,,,,excluded,,,,91.2086868,,,,,,excluded,,,,82.91834,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.46857,,,,,,excluded,,,,153.77797,,,,,91.38107,,,,,127.98016,,,,,116.108025,,,,,,excluded,,,,,excluded,,,,88.09871,,,,,1.26578943,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-08,Wednesday,103.03,,,,,111.313151171875,,,,,99.918396875,,,,,92.12741875,,,,,,excluded,,,,91.3113152,,,,,,excluded,,,,83.10346,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.65292,,,,,,excluded,,,,154.19856,,,,,91.48586,,,,,128.65214,,,,,116.108025,,,,,,excluded,,,,,excluded,,,,88.09871,,,,,1.26234825,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-09,Thursday,103.13,,,,,111.439805859375,,,,,100.00420625,,,,,92.1138671875,,,,,,excluded,,,,90.758736,,,,,,excluded,,,,82.86651,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.86492,,,,,,excluded,,,,153.99983,,,,,91.46974,,,,,128.61763,,,,,116.214285,,,,,,excluded,,,,,excluded,,,,88.12194,,,,,1.25845098,,,,,,excluded,,,,,excluded,,,,,,,
2004-12-10,Friday,103.13,start,0.005950058525165816,-20.0,-20.0,112.41045703125,start,0.026544140923225917,20.0,20.0,100.9087296875,start,0.030802685543714684,20.0,20.0,93.047478125,start,0.034234161948383725,20.0,20.0,,excluded,,,,91.2929438,start,-0.003646436048321718,,,,excluded,,,,82.82208,start,0.002509600283242386,-20.0,-20.0,,excluded,,,,,excluded,,,,,excluded,,,,102.911,start,0.009858858606610538,,,,excluded,,,,154.26762,start,0.007870092706924637,,,91.49392,start,0.003889094373710972,-20.0,-20.0,129.0422,start,0.017511079752931365,-20.0,-20.0,116.94414,start,0.018210358407074696,-20.0,-20.0,,excluded,,,,,excluded,,,,88.08477,start,0.0009502148551468983,20.0,20.0,1.26490717,start,0.00046553931051143764,20.0,20.0,,excluded,,,,,excluded,,,,"{'TU1_Comdty': 0.18958170370577673, 'JB1_Comdty': 0.12385654831285632, 'FV1_Comdty': 0.0752291964301984, 'TY1_Comdty': 0.002606051046451219, 'XM1_Comdty': -0.02297282804955297, 'DU1_Comdty': -0.07376373143774892, 'G 1_Comdty': -0.07894796681575651, 'OE1_Comdty': -0.15952399371828238, 'RX1_Comdty': -0.16667301394625533, 'FB1_Comdty': -0.18162794253804254, 'UB1_Comdty': -0.21958973828797224, 'CN1_Comdty': -0.22360807621750836}",0.008985310247771487,0.018599348516196535,-0.009614038268425048
2004-12-11,Saturday,103.13,,,,,112.41045703125,,,,,100.9087296875,,,,,93.047478125,,,,,,excluded,,,,91.2929438,,,,,,excluded,,,,82.82208,,,,,,excluded,,,,,excluded,,,,,excluded,,,,102.911,,,,,,excluded,,,,154.26762,,,,,91.49392,,,,,129.0422,,,,,116.94414,,,,,,excluded,,,,,excluded,,,,88.08477,,,,,1.26490717,,,,,,excluded,,,,,excluded,,,,,,,
